0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.5,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,8.78305383975e-09,7.90533164418e-09,0.499999999994,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,7.01669044624e-08,6.31548730477e-08,0.499999999953,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,2.36484395309e-07,2.1285165817e-07,0.499999999841,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,5.59776549731e-07,5.03836063515e-07,0.499999999623,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.09179311291e-06,9.82686295886e-07,0.499999999264,0
-1.33180521178e-06,0.0,0.999999999999,0.0,1.0,0.0,-0.999999999999,0.0,-1.33180521178e-06,1.8839930929e-06,1.69571888015e-06,0.499999998729,0
-2.11191241797e-06,0.0,0.999999999998,0.0,1.0,0.0,-0.999999999998,0.0,-2.11191241797e-06,2.98754530469e-06,2.68898914698e-06,0.499999997984,0
-3.14808301444e-06,0.0,0.999999999995,0.0,1.0,0.0,-0.999999999995,0.0,-3.14808301444e-06,4.45332890951e-06,4.00829172063e-06,0.499999996992,0
-4.47607939047e-06,0.0,0.99999999999,0.0,1.0,0.0,-0.99999999999,0.0,-4.47607939047e-06,6.33193395805e-06,5.69916100668e-06,0.499999995719,0
-6.13145994454e-06,0.0,0.999999999981,0.0,1.0,0.0,-0.999999999981,0.0,-6.13145994454e-06,8.67366193198e-06,7.80687167982e-06,0.499999994129,0
-8.14957946748e-06,0.0,0.999999999967,0.0,1.0,0.0,-0.999999999967,0.0,-8.14957946748e-06,1.15285262857e-05,1.03764391716e-05,0.499999992185,0
-1.05655895255e-05,0.0,0.999999999944,0.0,1.0,0.0,-0.999999999944,0.0,-1.05655895255e-05,1.49462529884e-05,1.3452620158e-05,0.49999998985,0
-1.34144388432e-05,0.0,0.99999999991,0.0,1.0,0.0,-0.99999999991,0.0,-1.34144388432e-05,1.89762810652e-05,1.70799130477e-05,0.499999987086,0
-1.67308736869e-05,0.0,0.99999999986,0.0,1.0,0.0,-0.99999999986,0.0,-1.67308736869e-05,2.36677631398e-05,2.13025584692e-05,0.499999983854,0
-2.05494382473e-05,0.0,0.999999999789,0.0,1.0,0.0,-0.999999999789,0.0,-2.05494382473e-05,2.90695659754e-05,2.6164539759e-05,0.499999980114,0
-2.4904475023e-05,0.0,0.99999999969,0.0,1.0,0.0,-0.99999999969,0.0,-2.4904475023e-05,3.52302710171e-05,3.17095834492e-05,0.499999975823,0
-2.98301252031e-05,0.0,0.999999999555,0.0,1.0,0.0,-0.999999999555,0.0,-2.98301252031e-05,4.21981749331e-05,3.79811597553e-05,0.499999970937,0
-3.53603290507e-05,0.0,0.999999999375,0.0,1.0,0.0,-0.999999999375,0.0,-3.53603290507e-05,5.00212901565e-05,4.5022483064e-05,0.499999965411,0
-4.15288262855e-05,0.0,0.999999999138,0.0,1.0,0.0,-0.999999999138,0.0,-4.15288262855e-05,5.87473454275e-05,5.28765124209e-05,0.499999959196,0
-4.83691564672e-05,0.0,0.99999999883,0.0,1.0,0.0,-0.99999999883,0.0,-4.83691564672e-05,6.84237863341e-05,6.15859520181e-05,0.499999952241,0
-5.59146593783e-05,0.0,0.999999998437,0.0,1.0,0.0,-0.999999998437,0.0,-5.59146593783e-05,7.90977758547e-05,7.11932516824e-05,0.499999944492,0
-6.41984754073e-05,0.0,0.999999997939,0.0,1.0,0.0,-0.999999997939,0.0,-6.41984754073e-05,9.08161948988e-05,8.17406073625e-05,0.499999935892,0
-7.32535459313e-05,0.0,0.999999997317,0.0,1.0,0.0,-0.999999997317,0.0,-7.32535459313e-05,0.000103625642849,9.32699616173e-05,0.499999926381,0
-8.31126136995e-05,0.0,0.999999996546,0.0,1.0,0.0,-0.999999996546,0.0,-8.31126136995e-05,0.000117572438104,0.000105823004103,0.499999915893,0
