0.0,0.380278719082,1.53729928048,-0.380278719082,-0.0178635004848,-0.327021718589,-0.383435050981
0.01,0.378952243607,1.52284631614,-0.374155481654,-0.0145017250197,-0.323747962327,-0.383114150591
0.02,0.380241584264,1.50702479017,-0.375392713867,-0.0119011973,-0.324168016725,-0.381879295295
0.03,0.375854171367,1.49204156194,-0.37229292171,-0.00890266555075,-0.32156435149,-0.380623129787
0.04,0.371933205741,1.47720096286,-0.36880034905,-0.00592228926672,-0.318884739494,-0.379368797503
0.05,0.368213232518,1.46260966428,-0.365236558117,-0.00295035798715,-0.316209193103,-0.378046403936
0.060000000000000005,0.372991325746,1.56282560944,-0.373754981746,-0.00376692297477,-0.315997668188,-0.365394516849
0.07,0.371557899406,1.66388670414,-0.378858422442,0.00395132834433,-0.310257351389,-0.342516564459
0.08,0.368644793064,1.73024791011,-0.381435469973,0.0127593943073,-0.305034358246,-0.320846214729
0.09,0.365123323723,1.73655187382,-0.3794403146,0.01517175746,-0.301353240289,-0.312270481807
0.09999999999999999,0.361576923086,1.71939503053,-0.37562758049,0.0147396523436,-0.298305947694,-0.309021086265
0.10999999999999999,0.358077089609,1.70241207839,-0.371843114911,0.0144218385641,-0.29529998034,-0.305882713497
0.11999999999999998,0.35462629115,1.6856015542,-0.368083633369,0.0141679540597,-0.292327429958,-0.302815521383
0.12999999999999998,0.351228344383,1.66896214546,-0.36434452485,0.0139577468779,-0.289384518249,-0.299803572669
0.13999999999999999,0.347889302504,1.65249280381,-0.360618973798,0.0137810332824,-0.286468636116,-0.296839365888
0.15,0.344619151783,1.63619298928,-0.356896284595,0.0136319993786,-0.283577335472,-0.293919838312
0.16,0.341435328375,1.62006325114,-0.353158415193,0.0135068916345,-0.280707625306,-0.291045740606
0.17,0.338370820138,1.60410680323,-0.349372012941,0.0134022658741,-0.2778549907,-0.288223701518
0.18000000000000002,0.335495713384,1.58833464945,-0.34546731812,0.0133106305853,-0.27501151641,-0.285475009845
0.19000000000000003,0.332987802615,1.57278747601,-0.341269488197,0.0131965791973,-0.27216354622,-0.282875645951
0.20000000000000004,0.339769598861,1.55653041395,-0.343998488476,0.0119651943054,-0.271129241925,-0.280993471526
0.21000000000000005,0.343715784399,1.54255239441,-0.339412286245,0.0130027175082,-0.277281702368,-0.277061710905
0.22000000000000006,0.34628099486,1.52886256366,-0.335619380296,0.0114060891346,-0.269732753386,-0.276875481816
0.23000000000000007,0.34113600285,1.51486481497,-0.328577065632,0.0110941460224,-0.264328402479,-0.275085039973
