0.4595,0.0232,0.2374,0.0809,0.8382,-0.9512,0.122,-0.1062,0.9693,-0.3667,0.5834,0.0747,0
0.4599,0.0168,0.2499,0.1809,0.8641,-0.9682,0.098,-0.2062,0.6693,-0.0667,0.2834,0.3625,0
0.4599,0.0232,0.2372,0.0809,0.8866,-0.9973,0.0902,-0.1062,0.9693,-0.3667,0.5834,0.0625,0
0.4529,0.0288,0.2271,-0.0191,0.9099,-1.014,0.0688,-0.0062,1.2693,-0.6667,0.7976,-0.0979,0
0.4438,0.032,0.2199,-0.1092,0.9324,-1.0281,0.0453,0.0898,1.5041,-0.9101,0.8844,-0.1932,0
0.4387,0.0334,0.2157,-0.144,0.9539,-1.041,0.0214,0.1263,1.627,-1.0558,0.9247,-0.2564,0
0.4349,0.0344,0.2124,-0.162,0.9746,-1.0526,-0.0028,0.1448,1.7171,-1.169,0.9528,-0.3075,0
0.4316,0.0351,0.2096,-0.1728,0.9943,-1.0628,-0.0274,0.1556,1.793,-1.2676,0.9756,-0.353,0
0.4286,0.0357,0.207,-0.1799,1.0133,-1.0714,-0.0526,0.1625,1.8612,-1.3583,0.9956,-0.3955,0
0.4258,0.0362,0.2045,-0.1848,1.0314,-1.0785,-0.0784,0.167,1.9246,-1.4441,1.0138,-0.4361,0
0.4232,0.0367,0.2021,-0.1883,1.0488,-1.0842,-0.1047,0.1701,1.9846,-1.5264,1.0307,-0.4753,0
0.4206,0.0372,0.1998,-0.191,1.0654,-1.0885,-0.1314,0.1721,2.0421,-1.6063,1.0467,-0.5137,0
0.4181,0.0376,0.1976,-0.193,1.0812,-1.0915,-0.1587,0.1735,2.0977,-1.6843,1.0619,-0.5513,0
0.4157,0.038,0.1954,-0.1945,1.0963,-1.0931,-0.1863,0.1743,2.1516,-1.7607,1.0765,-0.5883,0
0.4133,0.0383,0.1932,-0.1956,1.1107,-1.0934,-0.2143,0.1748,2.2042,-1.8357,1.0905,-0.6249,0
0.411,0.0387,0.1911,-0.1965,1.1242,-1.0925,-0.2428,0.175,2.2555,-1.9096,1.104,-0.661,0
0.4087,0.039,0.189,-0.1972,1.1371,-1.0904,-0.2715,0.175,2.3057,-1.9825,1.1171,-0.6967,0
0.4064,0.0393,0.187,-0.1977,1.1492,-1.0871,-0.3005,0.1748,2.3549,-2.0544,1.1297,-0.7321,0
0.4042,0.0396,0.185,-0.1981,1.1606,-1.0827,-0.3298,0.1744,2.4031,-2.1255,1.142,-0.7672,0
0.402,0.0398,0.1829,-0.1983,1.1713,-1.0772,-0.3594,0.1739,2.4504,-2.1957,1.1538,-0.8019,0
0.3999,0.0401,0.181,-0.1985,1.1812,-1.0706,-0.3892,0.1734,2.4968,-2.2652,1.1653,-0.8365,0
0.3977,0.0403,0.179,-0.1986,1.1904,-1.063,-0.4191,0.1727,2.5424,-2.3339,1.1764,-0.8707,0
0.3956,0.0405,0.1771,-0.1987,1.199,-1.0544,-0.4493,0.172,2.5872,-2.4019,1.1872,-0.9047,0
0.3922,0.0478,0.1768,-0.1973,1.199,-0.979,-0.5375,0.1712,2.8184,-2.3553,1.3628,-0.8025,0
0.3895,0.0514,0.1756,-0.1966,1.199,-0.9311,-0.5981,0.1704,2.9532,-2.3666,1.4535,-0.7698,0
0.387,0.0538,0.1742,-0.1961,1.199,-0.8931,-0.6487,0.1696,3.0529,-2.3985,1.5136,-0.762,0
0.3848,0.0553,0.1727,-0.1957,1.199,-0.8609,-0.6933,0.1687,3.1318,-2.4423,1.5556,-0.7688,0
0.3826,0.0563,0.171,-0.1954,1.199,-0.8329,-0.7338,0.1678,3.1962,-2.494,1.5849,-0.7855,0
0.3805,0.0569,0.1692,-0.1951,1.199,-0.8079,-0.771,0.1668,3.2495,-2.5515,1.6049,-0.8096,0
0.3786,0.0569,0.1674,-0.1949,1.1998,-0.7886,-0.8032,0.1659,3.2876,-2.6173,1.6116,-0.8441,0
0.3767,0.0569,0.1656,-0.1947,1.1999,-0.7684,-0.8356,0.1649,3.3248,-2.6828,1.6178,-0.8787,0
0.3748,0.0569,0.1638,-0.1945,1.1992,-0.7471,-0.8681,0.1639,3.3609,-2.7478,1.6235,-0.9132,0
0.373,0.0568,0.162,-0.1943,1.1978,-0.7248,-0.9007,0.1629,3.396,-2.8125,1.6285,-0.9479,0
0.3711,0.0568,0.1602,-0.1941,1.1956,-0.7014,-0.9335,0.1619,3.43,-2.877,1.6328,-0.9826,0
0.3693,0.0567,0.1584,-0.1938,1.1926,-0.6771,-0.9664,0.1609,3.4629,-2.9411,1.6365,-1.0175,0
0.3676,0.0565,0.1566,-0.1936,1.1888,-0.6517,-0.9994,0.1598,3.4946,-3.0051,1.6393,-1.0526,0
0.3658,0.0563,0.1549,-0.1934,1.1842,-0.6252,-1.0326,0.1588,3.525,-3.0689,1.6414,-1.088,0
0.3641,0.0561,0.1532,-0.1932,1.1788,-0.5977,-1.0659,0.1578,3.5541,-3.1326,1.6425,-1.1238,0
0.3624,0.0559,0.1515,-0.193,1.1726,-0.5691,-1.0994,0.1567,3.5817,-3.1963,1.6426,-1.1599,0
0.3607,0.0555,0.1497,-0.1928,1.1655,-0.5394,-1.133,0.1557,3.6078,-3.26,1.6416,-1.1966,0
0.3591,0.0552,0.148,-0.1926,1.1577,-0.5086,-1.1668,0.1546,3.6321,-3.324,1.6393,-1.2339,0
0.3575,0.0548,0.1463,-0.1924,1.149,-0.4768,-1.2007,0.1536,3.6545,-3.3882,1.6356,-1.272,0
0.3559,0.0543,0.1447,-0.1922,1.1395,-0.444,-1.2347,0.1526,3.6749,-3.4528,1.6303,-1.3111,0
0.3543,0.0537,0.143,-0.1921,1.1293,-0.4103,-1.2687,0.1515,3.6929,-3.518,1.6232,-1.3512,0
0.3528,0.053,0.1413,-0.1919,1.1183,-0.3758,-1.3027,0.1505,3.7082,-3.584,1.6141,-1.3926,0
0.3513,0.0523,0.1396,-0.1918,1.1066,-0.3408,-1.3364,0.1494,3.7207,-3.6509,1.6026,-1.4356,0
0.3499,0.0514,0.1379,-0.1917,1.0945,-0.3055,-1.3698,0.1484,3.73,-3.7189,1.5886,-1.4803,0
0.3485,0.0504,0.1362,-0.1917,1.082,-0.2704,-1.4026,0.1473,3.7357,-3.7882,1.5717,-1.527,0
0.3472,0.0493,0.1345,-0.1916,1.0695,-0.2361,-1.4345,0.1463,3.7376,-3.859,1.5517,-1.5759,0
0.3458,0.048,0.1328,-0.1916,1.0572,-0.2033,-1.465,0.1453,3.7356,-3.9314,1.5284,-1.6271,0
0.3446,0.0466,0.1311,-0.1917,1.0456,-0.1727,-1.4938,0.1442,3.7297,-4.0054,1.502,-1.6805,0
0.3434,0.0451,0.1294,-0.1917,1.0349,-0.1449,-1.5206,0.1432,3.7202,-4.0807,1.4727,-1.736,0
0.3422,0.0434,0.1277,-0.1918,1.0254,-0.1206,-1.5451,0.1422,3.7075,-4.1571,1.4408,-1.7932,0
0.341,0.0417,0.126,-0.1919,1.0173,-0.0999,-1.5674,0.1412,3.6921,-4.2343,1.4068,-1.8517,0
0.3399,0.0399,0.1243,-0.192,1.0106,-0.0826,-1.5874,0.1401,3.6747,-4.3119,1.3712,-1.9112,0
0.3388,0.0381,0.1226,-0.1922,1.0052,-0.0685,-1.6054,0.1391,3.6557,-4.3896,1.3345,-1.9712,0
0.3377,0.0362,0.121,-0.1923,1.0008,-0.0572,-1.6217,0.1381,3.6356,-4.4671,1.2971,-2.0314,0
0.3367,0.0343,0.1193,-0.1925,0.9974,-0.0481,-1.6365,0.1371,3.6147,-4.5443,1.2591,-2.0916,0
0.3357,0.0324,0.1177,-0.1926,0.9947,-0.041,-1.6501,0.1361,3.5931,-4.6211,1.2209,-2.1517,0
0.3347,0.0305,0.1161,-0.1928,0.9926,-0.0354,-1.6627,0.1351,3.571,-4.6973,1.1825,-2.2116,0
0.3337,0.0286,0.1145,-0.193,0.991,-0.0309,-1.6745,0.1341,3.5485,-4.7728,1.144,-2.2711,0
0.3327,0.0267,0.1129,-0.1932,0.9896,-0.0274,-1.6855,0.1331,3.5258,-4.8478,1.1055,-2.3303,0
0.3317,0.0248,0.1114,-0.1934,0.9886,-0.0246,-1.696,0.1321,3.5028,-4.922,1.0671,-2.3891,0
0.3308,0.0229,0.1098,-0.1936,0.9877,-0.0225,-1.706,0.1312,3.4796,-4.9956,1.0287,-2.4475,0
0.3299,0.021,0.1083,-0.1938,0.9869,-0.0207,-1.7156,0.1302,3.4562,-5.0684,0.9903,-2.5054,0
0.329,0.0191,0.1068,-0.1941,0.9862,-0.0194,-1.7248,0.1292,3.4326,-5.1405,0.9521,-2.5629,0
0.3281,0.0172,0.1053,-0.1943,0.9856,-0.0183,-1.7337,0.1283,3.4089,-5.2119,0.914,-2.6199,0
0.3272,0.0153,0.1039,-0.1945,0.985,-0.0174,-1.7423,0.1273,3.3851,-5.2826,0.8761,-2.6764,0
0.3264,0.0135,0.1024,-0.1948,0.9844,-0.0167,-1.7507,0.1263,3.3612,-5.3525,0.8383,-2.7324,0
0.3255,0.0116,0.101,-0.195,0.9837,-0.0162,-1.7588,0.1254,3.3371,-5.4217,0.8006,-2.788,0
0.3247,0.0098,0.0996,-0.1953,0.9831,-0.0157,-1.7667,0.1244,3.313,-5.4902,0.7631,-2.8431,0
0.3239,0.0079,0.0982,-0.1955,0.9824,-0.0153,-1.7745,0.1235,3.2889,-5.5579,0.7258,-2.8977,0
0.3231,0.0061,0.0969,-0.1958,0.9817,-0.015,-1.782,0.1226,3.2646,-5.6249,0.6887,-2.9518,0
0.3223,0.0043,0.0955,-0.1961,0.9809,-0.0148,-1.7894,0.1216,3.2404,-5.6912,0.6517,-3.0054,0
0.3215,0.0025,0.0942,-0.1964,0.9801,-0.0145,-1.7967,0.1207,3.216,-5.7567,0.615,-3.0585,0
0.3208,0.0007,0.0929,-0.1967,0.9792,-0.0144,-1.8037,0.1198,3.1917,-5.8215,0.5784,-3.1111,0
0.3201,-0.0011,0.0916,-0.1969,0.9783,-0.0142,-1.8107,0.1189,3.1673,-5.8856,0.542,-3.1631,0
0.3193,-0.0029,0.0903,-0.1972,0.9773,-0.0141,-1.8174,0.118,3.1429,-5.9489,0.5059,-3.2147,0
0.3186,-0.0047,0.0891,-0.1976,0.9763,-0.014,-1.8241,0.1171,3.1185,-6.0115,0.47,-3.2657,0
0.3179,-0.0064,0.0879,-0.1979,0.9752,-0.0139,-1.8306,0.1162,3.0941,-6.0733,0.4342,-3.3163,0
0.3172,-0.0081,0.0867,-0.1982,0.9741,-0.0138,-1.8369,0.1153,3.0696,-6.1344,0.3988,-3.3663,0
0.3166,-0.0099,0.0855,-0.1985,0.973,-0.0137,-1.8432,0.1144,3.0452,-6.1948,0.3635,-3.4158,0
0.3159,-0.0116,0.0843,-0.1988,0.9718,-0.0136,-1.8493,0.1135,3.0209,-6.2544,0.3285,-3.4648,0
0.3153,-0.0133,0.0831,-0.1992,0.9705,-0.0135,-1.8553,0.1126,2.9965,-6.3133,0.2937,-3.5133,0
0.3146,-0.015,0.082,-0.1995,0.9692,-0.0135,-1.8611,0.1117,2.9721,-6.3715,0.2591,-3.5613,0
0.314,-0.0167,0.0809,-0.1999,0.9678,-0.0134,-1.8669,0.1109,2.9478,-6.429,0.2248,-3.6087,0
0.3134,-0.0183,0.0798,-0.2002,0.9664,-0.0134,-1.8725,0.11,2.9236,-6.4857,0.1907,-3.6556,0
0.3128,-0.02,0.0787,-0.2006,0.965,-0.0133,-1.8781,0.1091,2.8993,-6.5417,0.1569,-3.7021,0
0.3122,-0.0216,0.0776,-0.2009,0.9635,-0.0133,-1.8835,0.1083,2.8751,-6.597,0.1233,-3.748,0
0.3117,-0.0232,0.0765,-0.2013,0.962,-0.0132,-1.8888,0.1074,2.851,-6.6516,0.09,-3.7933,0
0.3111,-0.0248,0.0755,-0.2017,0.9604,-0.0132,-1.894,0.1066,2.8269,-6.7054,0.0569,-3.8382,0
0.3106,-0.0264,0.0745,-0.2021,0.9588,-0.0132,-1.8991,0.1058,2.8029,-6.7585,0.0241,-3.8825,0
0.3101,-0.028,0.0735,-0.2025,0.9572,-0.0131,-1.9041,0.1049,2.7789,-6.811,-0.0085,-3.9264,0
0.3095,-0.0296,0.0725,-0.2029,0.9555,-0.0131,-1.909,0.1041,2.755,-6.8627,-0.0408,-3.9697,0
0.309,-0.0312,0.0715,-0.2032,0.9538,-0.0131,-1.9138,0.1033,2.7312,-6.9137,-0.0728,-4.0125,0
0.3085,-0.0327,0.0706,-0.2037,0.9521,-0.013,-1.9185,0.1025,2.7074,-6.964,-0.1046,-4.0548,0
0.308,-0.0342,0.0696,-0.2041,0.9503,-0.013,-1.9231,0.1016,2.6837,-7.0136,-0.1361,-4.0965,0
0.3076,-0.0357,0.0687,-0.2045,0.9485,-0.013,-1.9277,0.1008,2.6601,-7.0625,-0.1674,-4.1378,0
0.3071,-0.0372,0.0678,-0.2049,0.9466,-0.013,-1.9321,0.1,2.6366,-7.1107,-0.1984,-4.1785,0
0.3067,-0.0387,0.0669,-0.2053,0.9448,-0.0129,-1.9364,0.0992,2.6131,-7.1582,-0.2291,-4.2188,0
0.3062,-0.0402,0.066,-0.2057,0.9429,-0.0129,-1.9407,0.0984,2.5897,-7.205,-0.2596,-4.2585,0
0.3058,-0.0417,0.0652,-0.2062,0.9409,-0.0129,-1.9449,0.0976,2.5664,-7.2512,-0.2898,-4.2977,0
0.3054,-0.0431,0.0643,-0.2066,0.939,-0.0129,-1.949,0.0969,2.5432,-7.2966,-0.3197,-4.3365,0
0.305,-0.0445,0.0635,-0.2071,0.937,-0.0129,-1.953,0.0961,2.5201,-7.3414,-0.3494,-4.3747,0
0.3046,-0.0459,0.0627,-0.2075,0.935,-0.0128,-1.9569,0.0953,2.4971,-7.3855,-0.3788,-4.4124,0
0.3042,-0.0473,0.0619,-0.208,0.933,-0.0128,-1.9607,0.0945,2.4742,-7.4289,-0.4079,-4.4496,0
0.3038,-0.0487,0.0611,-0.2084,0.9309,-0.0128,-1.9645,0.0938,2.4513,-7.4716,-0.4368,-4.4863,0
0.3035,-0.0501,0.0604,-0.2089,0.9288,-0.0128,-1.9682,0.093,2.4286,-7.5137,-0.4653,-4.5225,0
0.3031,-0.0515,0.0596,-0.2093,0.9267,-0.0128,-1.9718,0.0923,2.4059,-7.5551,-0.4937,-4.5583,0
0.3028,-0.0528,0.0589,-0.2098,0.9246,-0.0128,-1.9753,0.0915,2.3834,-7.5958,-0.5217,-4.5935,0
0.3025,-0.0541,0.0582,-0.2103,0.9225,-0.0128,-1.9788,0.0908,2.361,-7.6359,-0.5495,-4.6282,0
0.3021,-0.0555,0.0575,-0.2108,0.9203,-0.0128,-1.9822,0.09,2.3386,-7.6753,-0.577,-4.6625,0
0.3018,-0.0568,0.0568,-0.2112,0.9181,-0.0128,-1.9855,0.0893,2.3164,-7.714,-0.6042,-4.6962,0
0.3015,-0.058,0.0561,-0.2117,0.9159,-0.0128,-1.9888,0.0886,2.2942,-7.7521,-0.6312,-4.7295,0
0.3012,-0.0593,0.0554,-0.2122,0.9137,-0.0127,-1.9919,0.0878,2.2722,-7.7896,-0.6579,-4.7623,0
0.301,-0.0606,0.0548,-0.2127,0.9115,-0.0127,-1.9951,0.0871,2.2503,-7.8264,-0.6843,-4.7946,0
0.3007,-0.0618,0.0541,-0.2132,0.9092,-0.0127,-1.9981,0.0864,2.2285,-7.8626,-0.7105,-4.8264,0
0.3004,-0.063,0.0535,-0.2137,0.907,-0.0127,-2.0011,0.0857,2.2068,-7.8981,-0.7364,-4.8577,0
0.3002,-0.0643,0.0529,-0.2142,0.9047,-0.0127,-2.004,0.085,2.1852,-7.933,-0.762,-4.8886,0
0.3,-0.0655,0.0523,-0.2148,0.9024,-0.0127,-2.0069,0.0843,2.1637,-7.9672,-0.7874,-4.9189,0
0.2997,-0.0667,0.0517,-0.2153,0.9001,-0.0127,-2.0097,0.0836,2.1423,-8.0008,-0.8125,-4.9489,0
0.2995,-0.0678,0.0512,-0.2158,0.8977,-0.0128,-2.0125,0.0829,2.1211,-8.0338,-0.8373,-4.9783,0
0.2993,-0.069,0.0506,-0.2163,0.8954,-0.0128,-2.0151,0.0822,2.0999,-8.0662,-0.8618,-5.0073,0
0.2991,-0.0701,0.0501,-0.2168,0.8931,-0.0128,-2.0178,0.0815,2.0789,-8.098,-0.8861,-5.0357,0
0.2989,-0.0713,0.0496,-0.2174,0.8907,-0.0128,-2.0203,0.0808,2.058,-8.1291,-0.9101,-5.0638,0
0.2987,-0.0724,0.049,-0.2179,0.8883,-0.0128,-2.0229,0.0802,2.0372,-8.1596,-0.9339,-5.0913,0
0.2985,-0.0735,0.0485,-0.2185,0.8859,-0.0128,-2.0253,0.0795,2.0165,-8.1895,-0.9574,-5.1184,0
0.2984,-0.0746,0.0481,-0.219,0.8835,-0.0128,-2.0277,0.0788,1.9959,-8.2188,-0.9806,-5.1451,0
0.2982,-0.0757,0.0476,-0.2196,0.8811,-0.0128,-2.0301,0.0782,1.9755,-8.2475,-1.0036,-5.1713,0
0.2981,-0.0767,0.0471,-0.2201,0.8787,-0.0128,-2.0324,0.0775,1.9551,-8.2756,-1.0263,-5.197,0
0.2979,-0.0778,0.0467,-0.2207,0.8763,-0.0129,-2.0346,0.0769,1.9349,-8.3031,-1.0487,-5.2223,0
0.2978,-0.0788,0.0462,-0.2212,0.8739,-0.0129,-2.0368,0.0762,1.9148,-8.3299,-1.0709,-5.2471,0
0.2977,-0.0798,0.0458,-0.2218,0.8714,-0.0129,-2.039,0.0756,1.8948,-8.3562,-1.0928,-5.2714,0
0.2976,-0.0808,0.0454,-0.2224,0.869,-0.0129,-2.0411,0.0749,1.875,-8.3819,-1.1144,-5.2954,0
0.2975,-0.0818,0.045,-0.2229,0.8665,-0.0129,-2.0432,0.0743,1.8552,-8.407,-1.1358,-5.3188,0
0.2974,-0.0828,0.0446,-0.2235,0.8641,-0.013,-2.0452,0.0737,1.8356,-8.4316,-1.1569,-5.3418,0
0.2973,-0.0838,0.0443,-0.2241,0.8616,-0.013,-2.0471,0.073,1.8161,-8.4555,-1.1778,-5.3644,0
0.2972,-0.0847,0.0439,-0.2247,0.8592,-0.013,-2.0491,0.0724,1.7967,-8.4789,-1.1984,-5.3866,0
0.2972,-0.0856,0.0435,-0.2253,0.8567,-0.013,-2.0509,0.0718,1.7774,-8.5017,-1.2188,-5.4083,0
0.2971,-0.0866,0.0432,-0.2259,0.8542,-0.0131,-2.0528,0.0712,1.7583,-8.5239,-1.2389,-5.4295,0
0.2971,-0.0875,0.0429,-0.2264,0.8517,-0.0131,-2.0546,0.0706,1.7393,-8.5455,-1.2587,-5.4504,0
0.297,-0.0884,0.0426,-0.227,0.8492,-0.0131,-2.0563,0.07,1.7204,-8.5666,-1.2783,-5.4708,0
0.297,-0.0893,0.0423,-0.2276,0.8467,-0.0132,-2.058,0.0694,1.7016,-8.5871,-1.2976,-5.4907,0
0.297,-0.0901,0.042,-0.2282,0.8442,-0.0132,-2.0597,0.0688,1.6829,-8.6071,-1.3167,-5.5103,0
0.2969,-0.091,0.0417,-0.2289,0.8417,-0.0133,-2.0613,0.0682,1.6644,-8.6265,-1.3355,-5.5294,0
0.2969,-0.0918,0.0414,-0.2295,0.8392,-0.0133,-2.0629,0.0676,1.646,-8.6453,-1.3541,-5.548,0
0.2969,-0.0927,0.0412,-0.2301,0.8367,-0.0133,-2.0644,0.067,1.6277,-8.6636,-1.3724,-5.5663,0
0.2969,-0.0935,0.041,-0.2307,0.8342,-0.0134,-2.0659,0.0665,1.6096,-8.6813,-1.3904,-5.5841,0
0.297,-0.0943,0.0407,-0.2313,0.8317,-0.0134,-2.0674,0.0659,1.5915,-8.6985,-1.4082,-5.6015,0
0.297,-0.0951,0.0405,-0.2319,0.8292,-0.0135,-2.0688,0.0653,1.5736,-8.7151,-1.4258,-5.6185,0
0.297,-0.0959,0.0403,-0.2326,0.8267,-0.0135,-2.0702,0.0647,1.5558,-8.7312,-1.4431,-5.6351,0
0.297,-0.0966,0.0401,-0.2332,0.8242,-0.0136,-2.0716,0.0642,1.5382,-8.7468,-1.4601,-5.6513,0
0.2971,-0.0974,0.0399,-0.2338,0.8217,-0.0137,-2.0729,0.0636,1.5206,-8.7618,-1.477,-5.667,0
0.2971,-0.0981,0.0397,-0.2345,0.8191,-0.0137,-2.0742,0.0631,1.5032,-8.7763,-1.4935,-5.6824,0
0.2972,-0.0988,0.0396,-0.2351,0.8166,-0.0138,-2.0755,0.0625,1.4859,-8.7902,-1.5098,-5.6973,0
0.2973,-0.0996,0.0394,-0.2357,0.8141,-0.0139,-2.0767,0.062,1.4688,-8.8037,-1.5259,-5.7118,0
0.2973,-0.1003,0.0393,-0.2364,0.8116,-0.0139,-2.0779,0.0614,1.4517,-8.8166,-1.5417,-5.7259,0
0.2974,-0.1009,0.0391,-0.237,0.8091,-0.014,-2.0791,0.0609,1.4348,-8.8289,-1.5573,-5.7397,0
0.2975,-0.1016,0.039,-0.2377,0.8066,-0.0141,-2.0802,0.0604,1.418,-8.8408,-1.5726,-5.753,0
0.2976,-0.1023,0.0389,-0.2383,0.8041,-0.0141,-2.0813,0.0598,1.4014,-8.8521,-1.5877,-5.7659,0
0.2977,-0.1029,0.0388,-0.239,0.8015,-0.0142,-2.0823,0.0593,1.3848,-8.863,-1.6025,-5.7784,0
0.2978,-0.1036,0.0387,-0.2397,0.799,-0.0143,-2.0834,0.0588,1.3684,-8.8733,-1.6171,-5.7905,0
0.2979,-0.1042,0.0387,-0.2403,0.7965,-0.0144,-2.0844,0.0583,1.3521,-8.8831,-1.6315,-5.8022,0
0.2981,-0.1048,0.0386,-0.241,0.794,-0.0145,-2.0854,0.0577,1.336,-8.8923,-1.6456,-5.8136,0
0.2982,-0.1054,0.0385,-0.2417,0.7915,-0.0146,-2.0863,0.0572,1.32,-8.9011,-1.6595,-5.8245,0
0.2983,-0.106,0.0385,-0.2423,0.789,-0.0147,-2.0872,0.0567,1.3041,-8.9094,-1.6731,-5.8351,0
0.2985,-0.1066,0.0384,-0.243,0.7865,-0.0148,-2.0881,0.0562,1.2883,-8.9172,-1.6865,-5.8452,0
0.2986,-0.1071,0.0384,-0.2437,0.784,-0.0149,-2.089,0.0557,1.2727,-8.9245,-1.6996,-5.855,0
0.2988,-0.1077,0.0384,-0.2443,0.7815,-0.015,-2.0898,0.0552,1.2571,-8.9312,-1.7125,-5.8644,0
0.299,-0.1082,0.0384,-0.245,0.779,-0.0151,-2.0906,0.0547,1.2418,-8.9375,-1.7252,-5.8734,0
0.2991,-0.1087,0.0384,-0.2457,0.7765,-0.0152,-2.0914,0.0542,1.2265,-8.9433,-1.7376,-5.882,0
0.2993,-0.1092,0.0384,-0.2464,0.7741,-0.0154,-2.0922,0.0538,1.2114,-8.9486,-1.7498,-5.8902,0
0.2995,-0.1097,0.0384,-0.2471,0.7716,-0.0155,-2.0929,0.0533,1.1964,-8.9535,-1.7618,-5.8981,0
0.2997,-0.1102,0.0385,-0.2478,0.7691,-0.0156,-2.0936,0.0528,1.1815,-8.9578,-1.7735,-5.9056,0
0.2999,-0.1107,0.0385,-0.2485,0.7666,-0.0158,-2.0943,0.0523,1.1668,-8.9617,-1.785,-5.9127,0
0.3001,-0.1112,0.0386,-0.2492,0.7642,-0.0159,-2.0949,0.0519,1.1521,-8.9651,-1.7963,-5.9194,0
0.3003,-0.1116,0.0386,-0.2499,0.7617,-0.016,-2.0956,0.0514,1.1377,-8.968,-1.8073,-5.9258,0
0.3006,-0.1121,0.0387,-0.2506,0.7593,-0.0162,-2.0962,0.0509,1.1233,-8.9704,-1.8181,-5.9318,0
0.3008,-0.1125,0.0388,-0.2513,0.7568,-0.0164,-2.0968,0.0505,1.1091,-8.9724,-1.8286,-5.9374,0
0.301,-0.1129,0.0389,-0.252,0.7544,-0.0165,-2.0973,0.05,1.095,-8.9738,-1.839,-5.9427,0
0.3012,-0.1133,0.039,-0.2527,0.7519,-0.0167,-2.0979,0.0496,1.081,-8.9749,-1.8491,-5.9476,0
0.3015,-0.1137,0.0391,-0.2534,0.7495,-0.0169,-2.0984,0.0491,1.0672,-8.9754,-1.8589,-5.9521,0
0.3017,-0.1141,0.0392,-0.2541,0.7471,-0.0171,-2.0989,0.0487,1.0535,-8.9755,-1.8685,-5.9563,0
0.302,-0.1144,0.0393,-0.2548,0.7447,-0.0173,-2.0993,0.0482,1.0399,-8.9752,-1.8779,-5.9601,0
0.3023,-0.1148,0.0395,-0.2556,0.7423,-0.0175,-2.0998,0.0478,1.0265,-8.9743,-1.8871,-5.9635,0
0.3025,-0.1151,0.0396,-0.2563,0.7399,-0.0177,-2.1002,0.0473,1.0132,-8.973,-1.896,-5.9666,0
0.3028,-0.1155,0.0398,-0.257,0.7375,-0.0179,-2.1006,0.0469,1.0,-8.9713,-1.9048,-5.9693,0
0.3031,-0.1158,0.0399,-0.2577,0.7351,-0.0181,-2.101,0.0465,0.987,-8.9691,-1.9132,-5.9717,0
0.3034,-0.1161,0.0401,-0.2585,0.7327,-0.0183,-2.1013,0.046,0.9741,-8.9665,-1.9215,-5.9737,0
0.3037,-0.1164,0.0403,-0.2592,0.7303,-0.0186,-2.1017,0.0456,0.9613,-8.9634,-1.9295,-5.9754,0
